0x485A40	UNITS_AllocateUnit	TADR-delphi-func
0x485D40	UNITS_CreateModelScripts	TADR-delphi-func
0x485E30	FreeUnitScriptData	TADR-delphi-func
0x485E50	UNITS_AllocateMovementClass	TADR-delphi-func
0x485E50	UNITS_CreateMoveClass	TADR-delphi-func
0x485F50	ADDR_UNITS_CreateUnit_Entry	TADR-cpp-var
0x485F50	UNITS_Create	TADR-delphi-func
0x485F50	UNITS_CreateUnit	TADR-cpp-cast
0x486036	FixFactoryExplosionsAssignUnitIdAddr	TADR-cpp-var
0x4861D0	ADDR_UNITS_CreateFromNetwork	TADR-cpp-var
0x4864B0	Send_UnitDeath	TADR-delphi-func
0x4864B0	UNITS_KillUnit	TADR-delphi-func
0x4866E8	NullUnitDeathVictimAddr	TADR-cpp-var
0x486DC1	FixFactoryExplosionsRecycleUnitIdAddr	TADR-cpp-var
0x48718E	ADDR_LoadUnit_PreCreate	TADR-cpp-var
0x487BF0	Campaign_ParseUnitInitialMission	TADR-delphi-func
0x487BF0	Campaign_ParseUnitInitialMissionCommands	TADR-cpp-cast
0x488310	LoadCampaign_UniqueUnits	TADR-cpp-cast
0x488310	LoadCampaign_UniqueUnits	TADR-delphi-func
0x488570	ADDR_UNITS_GiveUnit_Entry	TADR-cpp-var
0x488570	UNITS_GiveUnit	TADR-delphi-func
0x488B10	UNITINFO_Name2ID	TADR-delphi-func
0x488B10	UnitName2ID	TADR-cpp-cast
0x488C50	FindSpot_CategorysAry	TADR-delphi-func
0x489740	FreeUnitOrders	TADR-delphi-func
0x489BB0	UNITS_MakeDamage	TADR-delphi-func
0x489BFA	takeDamageAddr	TADR-cpp-var
0x48A26B	UnitIDOutRangeAddr	TADR-cpp-var
0x48A270	UnitIDOutRangeRtn	TADR-cpp-var
0x48A324	aimBuffAddr	TADR-cpp-var
0x48A490	CalcUnitTurn	TADR-cpp-cast
0x48A490	UNITS_FixYPosOtherType	TADR-delphi-func
0x48A870	UNITS_FixYPos	TADR-delphi-func
0x48A9F0	UNITS_NewUnitPosition	TADR-delphi-func
0x48AAC0	TA_AttachDetachUnit	TADR-delphi-func
0x48B090	UNITS_SetStateMask	TADR-delphi-func
0x48BD00	DeselectAllUnits	TADR-delphi-func
0x48BE00	SelectAllSelectedUnits	TADR-cpp-cast
0x48CD80	FindMouseUnit	TADR-cpp-cast
0x48CD80	GetUnitAtMouse	TADR-delphi-func
0x48CF30	MOUSE_EVENT_2UnitOrder	TADR-delphi-func
0x48CF30	MOUSE_EVENT_2UnitOrder_	TADR-cpp-cast
0x48D220	CorretCursor_InGame	TADR-cpp-cast
0x490B30	CDMusic_Menu_PauseAddr	TADR-cpp-var
0x490C5A	WindSpeedSyncAddr	TADR-cpp-var
0x490DF0	ChangeGameSpeed	TADR-cpp-cast
0x490F80	AudioStatePrepare	totala-re-docs
0x490FE0	AudioPostResumeRebuild	totala-re-docs
0x491200	UIPipelinesInit	totala-re-docs
0x491640	UnitLimit0Addr	TADR-cpp-var
0x491659	UnitLimit1Addr	TADR-cpp-var
0x491666	UnitLimit2Addr	TADR-cpp-var
0x4916A0	CDListsResourceRefresh	totala-re-docs
0x4917D0	LoadGameData_Main	TADR-delphi-func
0x491B60	ADDR_FreeGameData	TADR-cpp-var
0x491D70	IntoCurrentUnitGUI	TADR-cpp-cast
0x491D70	UpdateIngameGUI	TADR-delphi-func
0x4948E0	DrawPopupF4Dialog	TADR-cpp-cast
0x4954B7	ChallengeResponseUpdateAddr	TADR-cpp-var
0x4954ED	GhostComFixAssistAddr	TADR-cpp-var
0x495860	ApplySelectUnitGUI	TADR-cpp-cast
0x495860	ApplySelectUnitMenu	TADR-cpp-cast
0x495860	ApplySelectUnitMenu	TADR-delphi-func
0x4969CB	GameTickHookAddr	TADR-cpp-var
0x496FE1	SkirmishSpawnPlayerCommanderHookAddr	TADR-cpp-var
0x49759F	InitMissionUnitSpawnQueueAddr	TADR-cpp-var
0x497794	MultiplayerSpawnPlayerCommanderHookAddr	TADR-cpp-var
0x498F70	TAMapClick	TADR-cpp-cast
0x4992A2	SuppressShowReclaimCursorAddr	TADR-cpp-var
0x4995EF	UnitDeath_BeforeUpdateUIAddr	TADR-cpp-var
0x4996DF	CDMusic_Victory_PauseAddr	TADR-cpp-var
0x499890	IdleTick	totala-re-docs
0x499DB5	dealDamageAddr	TADR-cpp-var
0x499EB0	WEAPONS_ProjectileDamage	TADR-delphi-func
0x49AA80	Trajectory3	TADR-delphi-func
0x49ABB0	UnitAutoAim_CheckUnitWeapon	TADR-delphi-func
0x49AE26	s_projectileCleanupContinue	TADR-cpp-var
0x49B000	UnitExplosion	TADR-delphi-func
0x49C740	InitProjectile	TADR-delphi-func
0x49C9C0	UNITS_FireProjectile_0_3	TADR-delphi-func
0x49CC20	UNITS_FireProjectile_1	TADR-delphi-func
0x49CDE0	UNITS_FireProjectile_0	TADR-delphi-func
0x49CE65	UnitVolumeYequZero_Addr	TADR-cpp-var
0x49D28B	WeaponPtr2Addr	TADR-cpp-var
0x49D580	fire_callback0	TADR-delphi-func
0x49D6EA	accuracyBuffAddr	TADR-cpp-var
0x49D9C0	fire_callback3	TADR-delphi-func
0x49DB70	fire_callback1	TADR-delphi-func
0x49DD60	fire_callback2	TADR-delphi-func
0x49DF10	PROJECTILES_FireMapWeap	TADR-delphi-func
0x49E070	UNITS_StartWeaponsScripts	TADR-delphi-func
0x49E1A0	AutoAim	TADR-delphi-func
0x49E468	reloadTimeBuffAddr	TADR-cpp-var
0x49E5B0	WEAPONS_Name2Ptr	TADR-delphi-func
0x49E830	CoreStartupAndMainLoop	totala-re-docs
0x49E909	AddtionInitAddr	TADR-cpp-var
0x49E9A0	AddtionInitAfterDDrawAddr	TADR-cpp-var
0x49EDA0	main	totala-re-csv
0x49EE30	CmdlineArgsNormalize	totala-re-docs
0x49F540	SetCurrentDirectoryToTAPath	TADR-delphi-func
0x49F5A0	GetIniFileInt	TADR-cpp-cast
0x49F710	thunk_TDRAW.dll_DirectDrawCreate	totala-re-csv
0x49FA50	GUI_ShellEntry	totala-re-docs
0x49FA90	SetUIUpdateFlag	TADR-cpp-cast
0x49FB10	GUI_MouseFocusReset	totala-re-docs
0x49FD60	GUIGADGET_WasPressed	TADR-delphi-func
0x49FD60	IsPressCommand	TADR-cpp-cast
0x49FDF0	SubGUIIndex	TADR-cpp-cast
0x49FED0	GetPrepareOrderName	TADR-delphi-func
0x4A0200	SubControl_str2ptr	TADR-cpp-cast
0x4A04F0	GUIGADGET_GetActive	TADR-delphi-func
0x4A0570	GUIGADGET_SetActive	TADR-delphi-func
0x4A05E0	GUI_GafFrameBlit	totala-re-docs
0x4A0BF0	GUIGADGET_SetText	TADR-delphi-func
0x4A0BF0	SetValue_GUI5ID	TADR-cpp-cast
0x4A0F60	GUIGADGET_GetStatus	TADR-delphi-func
0x4A1080	GUIGADGET_SetStatus	TADR-delphi-func
0x4A1450	GUIGADGET_SetGrayedOut	TADR-delphi-func
0x4A1B40	GUI_ListboxBuild	totala-re-docs
0x4A3EF0	GUI_SliderUpdate	totala-re-docs
0x4A4660	GUI_TimerState	totala-re-docs
0x4A4980	GUI_HotspotDraw	totala-re-docs
0x4A4D70	GUI_TextInputRender	totala-re-docs
0x4A5030	GetStrExtent	TADR-delphi-func
0x4A5030	GetStrExtentAddr	TADR-cpp-var
0x4A50E0	DRAWTEXT_ADDR	TADR-cpp-var
0x4A50E0	DrawColorTextInScreen	TADR-cpp-cast
0x4A50E0	DrawText	TADR-delphi-func
0x4A51D0	DrawText_Thin	TADR-delphi-func
0x4A56B0	GUI_LabelDraw	totala-re-docs
0x4A5F40	GUI_ButtonDraw	totala-re-docs
0x4A7132	KeepOnReclaimPreparedOrderAddr	TADR-cpp-var
0x4A7960	GUI_MsgBoxPopup	totala-re-docs
0x4A81E0	GUI_StageUpdateDraw	totala-re-docs
0x4AA8F0	GUI_LoadAndParse	totala-re-docs
0x4AB060	GUICONTROL_IsOnTop	TADR-delphi-func
0x4AB060	IsGUIMem	TADR-cpp-cast
0x4AB111	KeepActiveAddr	TADR-cpp-var
0x4AB13F	KeepActiveAddr1	TADR-cpp-var
0x4AB170	DrawUnitUI	TADR-cpp-cast
0x4AB400	SetUICursor	TADR-cpp-cast
0x4ABD90	TA_DialogBox_fn	ours
0x4AD350	GUI_ParseCommonFields	totala-re-docs
0x4AD890	GUI_ParseButton	totala-re-docs
0x4ADC70	GUI_ParseImagePanel	totala-re-docs
0x4AEAC0	GUI_TDFParser	totala-re-docs
0x4AEDA0	AssetCacheReload1	totala-re-docs
0x4AEF80	AssetCacheReload2	totala-re-docs
0x4B0230	GUI_BlitToFramebuffer	totala-re-docs
0x4B0A70	COBEngine_StartScript	TADR-delphi-func
0x4B0BC0	COBEngine_QueryScript	TADR-delphi-func
0x4B0D60	COBEngine_DoScriptsNow	TADR-delphi-func
0x4B2450	COBEngine_LoadScriptFromFile	TADR-delphi-func
0x4B4560	HAPIBANK_OpenAccount	TADR-delphi-func
0x4B4630	HAPIBANK_WriteInteger	TADR-delphi-func
0x4B4750	HAPIBANK_WriteString	TADR-delphi-func
0x4B4800	HAPIBANK_ReadInteger	TADR-delphi-func
0x4B4BA0	HAPIBANK_AccessSafeDeposit	TADR-delphi-func
0x4B4BF0	HAPIBANK_GetItemSize	TADR-delphi-func
0x4B4C10	HAPIBANK_SeekInHex	TADR-delphi-func
0x4B4C80	HAPIBANK_ReadBinData	TADR-delphi-func
0x4B4CF0	HAPIBANK_WriteBinData	TADR-delphi-func
0x4B4F10	MEM_Alloc	TADR-delphi-func
0x4B4F10	WindowServicesRegister	totala-re-docs
0x4B4F10	cmalloc_MM__	TADR-cpp-cast
0x4B4F10	malloc_SafeWay	TADR-cpp-cast
0x4B4F20	MEM_Free_PPointer	TADR-delphi-func
0x4B4F20	free_SafeWay	TADR-cpp-cast
0x4B4FF0	UIDDrawResourcesCleanup	totala-re-docs
0x4B5070	CheckDirectXVersion	ours
0x4B52E0	DisplayGlobalsInitDefaults	totala-re-docs
0x4B5510	DDrawDeviceCreateAndCaps	totala-re-docs
0x4B563C	SetDisplayMode_callsite	ours
0x4B5940	NewTAScreen	TADR-cpp-var
0x4B5980	CreateMainWindowAndDXInit	totala-re-docs
0x4B5AB6	TADontInit_Addr	TADR-cpp-var
